date,equipment_id,etape,heures_operees,heures_cumulees,heures_depuis_maintenance,ratio_usure,panne,panne_sous_7j
2024-11-17,CAM-05,transport,22.7,7421.2,307.7,0.769,0,0
2024-11-17,CAM-06,transport,15.38,6507.7,76.3,0.191,0,0
2024-11-17,CAM-07,transport,21.67,7708.5,175.1,0.438,0,0
2024-11-17,CAM-08,transport,20.02,7347.8,475.2,1.188,0,0
2024-11-17,CAM-09,transport,19.63,8258.3,464.9,1.162,0,1
2024-11-17,CAM-10,transport,17.57,6606.9,323.3,0.808,0,0
2024-11-17,CAM-11,transport,12.29,6112.2,32.1,0.08,0,0
2024-11-17,CAM-12,transport,20.13,7845.9,105.4,0.264,0,0
2024-11-17,GEN-01,energie,23.04,8275.3,44.5,0.089,0,0
2024-11-17,GEN-02,energie,23.26,8874.0,357.5,0.715,0,0
2024-11-17,GEN-03,energie,24.0,8528.6,603.1,1.206,0,0
2024-11-18,FOR-01,forage,16.33,7994.3,240.9,0.964,0,1
2024-11-18,FOR-02,forage,17.82,6276.1,201.0,0.804,0,0
2024-11-18,FOR-03,forage,19.11,8298.8,132.2,0.529,0,0
2024-11-18,FOR-04,forage,24.0,6759.4,128.3,0.513,0,0
2024-11-18,PEL-01,chargement,19.08,5712.4,70.4,0.235,0,0
2024-11-18,PEL-02,chargement,23.06,6544.6,317.6,1.059,0,0
2024-11-18,PEL-03,chargement,19.69,6123.8,561.3,1.871,0,1
2024-11-18,PEL-04,chargement,15.77,8011.6,64.9,0.216,0,0
2024-11-18,PEL-05,chargement,20.65,7299.1,382.8,1.276,0,1
2024-11-18,CAM-01,transport,19.03,6815.9,235.0,0.588,0,0
2024-11-18,CAM-02,transport,10.61,5968.4,419.0,1.047,0,1
2024-11-18,CAM-03,transport,18.3,6256.0,188.1,0.47,0,0
2024-11-18,CAM-04,transport,16.35,7071.7,319.9,0.8,0,1
2024-11-18,CAM-05,transport,19.25,7440.4,326.9,0.817,0,0
2024-11-18,CAM-06,transport,14.53,6522.2,90.8,0.227,0,0
2024-11-18,CAM-07,transport,18.27,7726.8,193.4,0.483,0,0
2024-11-18,CAM-08,transport,18.48,7366.3,493.7,1.234,0,0
2024-11-18,CAM-09,transport,0.0,8258.3,0.0,0.0,1,0
2024-11-18,CAM-10,transport,13.99,6620.9,337.3,0.843,0,0
2024-11-18,CAM-11,transport,15.73,6127.9,47.8,0.119,0,0
2024-11-18,CAM-12,transport,15.25,7861.2,120.7,0.302,0,0
2024-11-18,GEN-01,energie,21.41,8296.7,65.9,0.132,0,0
2024-11-18,GEN-02,energie,21.67,8895.7,379.2,0.758,0,0
2024-11-18,GEN-03,energie,20.87,8549.4,624.0,1.248,0,0
2024-11-19,FOR-01,forage,16.74,8011.1,257.6,1.031,0,1
2024-11-19,FOR-02,forage,16.45,6292.6,217.5,0.87,0,0
2024-11-19,FOR-03,forage,14.69,8313.5,146.8,0.587,0,0
2024-11-19,FOR-04,forage,20.67,6780.1,148.9,0.596,0,0
2024-11-19,PEL-01,chargement,17.54,5729.9,88.0,0.293,0,0
2024-11-19,PEL-02,chargement,22.77,6567.4,340.3,1.134,0,0
2024-11-19,PEL-03,chargement,16.11,6139.9,577.4,1.925,0,1
2024-11-19,PEL-04,chargement,16.62,8028.2,81.5,0.272,0,0
2024-11-19,PEL-05,chargement,17.82,7317.0,400.7,1.336,0,1
2024-11-19,CAM-01,transport,20.5,6836.4,255.5,0.639,0,0
2024-11-19,CAM-02,transport,19.04,5987.5,438.0,1.095,0,1
2024-11-19,CAM-03,transport,19.22,6275.2,207.3,0.518,0,0
2024-11-19,CAM-04,transport,20.28,7092.0,340.2,0.85,0,1
2024-11-19,CAM-05,transport,23.69,7464.1,350.6,0.877,0,0
2024-11-19,CAM-06,transport,20.4,6542.6,111.2,0.278,0,0
2024-11-19,CAM-07,transport,16.02,7742.8,209.4,0.524,0,0
2024-11-19,CAM-08,transport,22.06,7388.4,515.8,1.289,0,0
2024-11-19,CAM-09,transport,18.36,8276.6,18.4,0.046,0,0
2024-11-19,CAM-10,transport,21.6,6642.5,358.9,0.897,0,0
2024-11-19,CAM-11,transport,18.08,6146.0,65.9,0.165,0,0
2024-11-19,CAM-12,transport,18.84,7880.0,139.5,0.349,0,0
2024-11-19,GEN-01,energie,19.63,8316.3,85.5,0.171,0,0
2024-11-19,GEN-02,energie,19.77,8915.5,398.9,0.798,0,0
2024-11-19,GEN-03,energie,19.14,8568.6,643.1,1.286,0,0
2024-11-20,FOR-01,forage,17.31,8028.4,274.9,1.1,0,1
2024-11-20,FOR-02,forage,18.81,6311.4,236.3,0.945,0,0
2024-11-20,FOR-03,forage,16.41,8329.9,163.3,0.653,0,0
2024-11-20,FOR-04,forage,21.05,6801.1,170.0,0.68,0,0
2024-11-20,PEL-01,chargement,19.32,5749.2,107.3,0.358,0,0
2024-11-20,PEL-02,chargement,19.16,6586.5,359.5,1.198,0,0
2024-11-20,PEL-03,chargement,17.22,6157.1,594.6,1.982,0,1
2024-11-20,PEL-04,chargement,19.42,8047.6,101.0,0.337,0,0
2024-11-20,PEL-05,chargement,14.09,7331.1,414.8,1.383,0,1
2024-11-20,CAM-01,transport,17.57,6854.0,273.1,0.683,0,1
2024-11-20,CAM-02,transport,19.1,6006.5,457.1,1.143,0,1
2024-11-20,CAM-03,transport,20.21,6295.4,227.5,0.569,0,0
2024-11-20,CAM-04,transport,15.51,7107.5,355.7,0.889,0,1
2024-11-20,CAM-05,transport,12.76,7476.9,363.4,0.908,0,0
2024-11-20,CAM-06,transport,24.0,6566.6,135.2,0.338,0,0
2024-11-20,CAM-07,transport,18.68,7761.5,228.1,0.57,0,0
2024-11-20,CAM-08,transport,0.0,7388.4,0.0,0.0,0,0
2024-11-20,CAM-09,transport,21.51,8298.1,39.9,0.1,0,0
2024-11-20,CAM-10,transport,15.39,6657.9,374.3,0.936,0,0
2024-11-20,CAM-11,transport,17.22,6163.2,83.1,0.208,0,0
2024-11-20,CAM-12,transport,20.46,7900.5,160.0,0.4,0,0
2024-11-20,GEN-01,energie,22.45,8338.7,108.0,0.216,0,0
2024-11-20,GEN-02,energie,18.57,8934.0,417.5,0.835,0,0
2024-11-20,GEN-03,energie,24.0,8592.6,667.1,1.334,0,0
2024-11-21,FOR-01,forage,19.94,8048.3,294.9,1.18,0,1
2024-11-21,FOR-02,forage,21.34,6332.7,257.6,1.03,0,0
2024-11-21,FOR-03,forage,15.56,8345.4,178.8,0.715,0,0
2024-11-21,FOR-04,forage,17.6,6818.7,187.6,0.75,0,0
2024-11-21,PEL-01,chargement,19.94,5769.2,127.2,0.424,0,0
2024-11-21,PEL-02,chargement,0.0,6586.5,0.0,0.0,0,0
2024-11-21,PEL-03,chargement,0.0,6157.1,0.0,0.0,1,0
2024-11-21,PEL-04,chargement,21.22,8068.9,122.2,0.407,0,0
2024-11-21,PEL-05,chargement,16.56,7347.6,431.3,1.438,0,1
2024-11-21,CAM-01,transport,16.18,6870.2,289.3,0.723,0,1
2024-11-21,CAM-02,transport,20.69,6027.2,477.8,1.194,0,1
2024-11-21,CAM-03,transport,16.51,6311.9,244.1,0.61,0,0
2024-11-21,CAM-04,transport,0.0,7107.5,0.0,0.0,1,0
2024-11-21,CAM-05,transport,18.46,7495.3,381.9,0.955,0,0
2024-11-21,CAM-06,transport,12.86,6579.5,148.1,0.37,0,0
2024-11-21,CAM-07,transport,17.21,7778.7,245.3,0.613,0,0
2024-11-21,CAM-08,transport,17.37,7405.7,17.4,0.043,0,0
2024-11-21,CAM-09,transport,18.85,8317.0,58.7,0.147,0,0
2024-11-21,CAM-10,transport,18.86,6676.8,393.1,0.983,0,0
2024-11-21,CAM-11,transport,15.75,6179.0,98.8,0.247,0,0
2024-11-21,CAM-12,transport,20.16,7920.6,180.1,0.45,0,0
2024-11-21,GEN-01,energie,23.22,8362.0,131.2,0.262,0,0
2024-11-21,GEN-02,energie,21.85,8955.9,439.4,0.879,0,0
2024-11-21,GEN-03,energie,20.1,8612.7,687.2,1.374,0,0
2024-11-22,FOR-01,forage,15.44,8063.8,310.3,1.241,0,1
2024-11-22,FOR-02,forage,17.88,6350.6,275.5,1.102,0,0
2024-11-22,FOR-03,forage,18.44,8363.9,197.3,0.789,0,0
2024-11-22,FOR-04,forage,20.94,6839.7,208.5,0.834,0,0
2024-11-22,PEL-01,chargement,23.31,5792.5,150.5,0.502,0,0
2024-11-22,PEL-02,chargement,18.36,6604.9,18.4,0.061,0,0
2024-11-22,PEL-03,chargement,24.0,6181.1,24.0,0.08,0,0
2024-11-22,PEL-04,chargement,16.11,8085.0,138.3,0.461,0,0
2024-11-22,PEL-05,chargement,15.71,7363.3,447.0,1.49,0,1
2024-11-22,CAM-01,transport,18.12,6888.3,307.4,0.768,0,1
2024-11-22,CAM-02,transport,18.8,6046.0,496.6,1.241,0,1
2024-11-22,CAM-03,transport,16.54,6328.4,260.6,0.651,0,0
2024-11-22,CAM-04,transport,20.09,7127.6,20.1,0.05,0,0
2024-11-22,CAM-05,transport,17.13,7512.5,399.0,0.997,0,0
2024-11-22,CAM-06,transport,20.1,6599.6,168.2,0.421,0,0
2024-11-22,CAM-07,transport,13.55,7792.2,258.9,0.647,0,0
2024-11-22,CAM-08,transport,18.63,7424.4,36.0,0.09,0,0
2024-11-22,CAM-09,transport,17.35,8334.3,76.1,0.19,0,0
2024-11-22,CAM-10,transport,17.83,6694.6,411.0,1.027,0,0
2024-11-22,CAM-11,transport,20.43,6199.4,119.3,0.298,0,0
2024-11-22,CAM-12,transport,14.85,7935.5,195.0,0.487,0,0
2024-11-22,GEN-01,energie,24.0,8386.0,155.2,0.31,0,0
2024-11-22,GEN-02,energie,19.04,8974.9,458.4,0.917,0,0
2024-11-22,GEN-03,energie,21.95,8634.6,709.2,1.418,0,0
2024-11-23,FOR-01,forage,15.21,8079.0,325.5,1.302,0,1
2024-11-23,FOR-02,forage,0.0,6350.6,0.0,0.0,0,0
2024-11-23,FOR-03,forage,18.95,8382.8,216.2,0.865,0,0
2024-11-23,FOR-04,forage,18.98,6858.7,227.5,0.91,0,0
2024-11-23,PEL-01,chargement,16.06,5808.5,166.6,0.555,0,0
2024-11-23,PEL-02,chargement,20.68,6625.6,39.0,0.13,0,0
2024-11-23,PEL-03,chargement,24.0,6205.1,48.0,0.16,0,0
2024-11-23,PEL-04,chargement,22.11,8107.1,160.4,0.535,0,0
2024-11-23,PEL-05,chargement,0.0,7363.3,0.0,0.0,1,0
2024-11-23,CAM-01,transport,15.96,6904.2,323.4,0.808,0,1
2024-11-23,CAM-02,transport,21.77,6067.8,518.3,1.296,0,1
2024-11-23,CAM-03,transport,19.2,6347.6,279.8,0.7,0,0
2024-11-23,CAM-04,transport,15.19,7142.8,35.3,0.088,0,0
2024-11-23,CAM-05,transport,19.06,7531.5,418.1,1.045,0,0
2024-11-23,CAM-06,transport,17.06,6616.7,185.3,0.463,0,0
2024-11-23,CAM-07,transport,21.69,7813.9,280.5,0.701,0,0
2024-11-23,CAM-08,transport,18.68,7443.1,54.7,0.137,0,0
2024-11-23,CAM-09,transport,19.12,8353.5,95.2,0.238,0,0
2024-11-23,CAM-10,transport,19.66,6714.2,430.6,1.077,0,0
2024-11-23,CAM-11,transport,15.09,6214.5,134.4,0.336,0,0
2024-11-23,CAM-12,transport,16.66,7952.1,211.6,0.529,0,0
2024-11-23,GEN-01,energie,24.0,8410.0,179.2,0.358,0,0
2024-11-23,GEN-02,energie,21.73,8996.7,480.1,0.96,0,0
2024-11-23,GEN-03,energie,0.0,8634.6,0.0,0.0,0,0
2024-11-24,FOR-01,forage,0.0,8079.0,0.0,0.0,1,0
2024-11-24,FOR-02,forage,18.95,6369.5,18.9,0.076,0,0
2024-11-24,FOR-03,forage,19.73,8402.6,235.9,0.944,0,0
2024-11-24,FOR-04,forage,13.99,6872.6,241.5,0.966,0,0
2024-11-24,PEL-01,chargement,15.37,5823.9,182.0,0.607,0,0
2024-11-24,PEL-02,chargement,19.15,6644.7,58.2,0.194,0,0
2024-11-24,PEL-03,chargement,16.91,6222.0,64.9,0.216,0,0
2024-11-24,PEL-04,chargement,19.59,8126.7,180.0,0.6,0,0
2024-11-24,PEL-05,chargement,14.55,7377.9,14.6,0.049,0,0
2024-11-24,CAM-01,transport,17.82,6922.1,341.2,0.853,0,1
2024-11-24,CAM-02,transport,0.0,6067.8,0.0,0.0,1,0
2024-11-24,CAM-03,transport,19.3,6366.9,299.1,0.748,0,0
2024-11-24,CAM-04,transport,14.83,7157.6,50.1,0.125,0,0
2024-11-24,CAM-05,transport,21.51,7553.0,439.6,1.099,0,0
2024-11-24,CAM-06,transport,18.68,6635.3,203.9,0.51,0,0
2024-11-24,CAM-07,transport,20.01,7833.9,300.6,0.751,0,0
2024-11-24,CAM-08,transport,20.06,7463.1,74.7,0.187,0,0
2024-11-24,CAM-09,transport,24.0,8377.5,119.2,0.298,0,0
2024-11-24,CAM-10,transport,18.58,6732.8,449.2,1.123,0,0
2024-11-24,CAM-11,transport,22.0,6236.5,156.3,0.391,0,0
2024-11-24,CAM-12,transport,17.91,7970.0,229.5,0.574,0,0
2024-11-24,GEN-01,energie,19.91,8429.9,199.1,0.398,0,0
2024-11-24,GEN-02,energie,22.57,9019.2,502.7,1.005,0,0
2024-11-24,GEN-03,energie,23.25,8657.9,23.3,0.047,0,0
2024-11-25,FOR-01,forage,20.27,8099.2,20.3,0.081,0,0
2024-11-25,FOR-02,forage,19.16,6388.7,38.1,0.152,0,0
2024-11-25,FOR-03,forage,17.67,8420.2,253.6,1.014,0,0
2024-11-25,FOR-04,forage,24.0,6896.6,265.5,1.062,0,0
2024-11-25,PEL-01,chargement,16.77,5840.7,198.7,0.662,0,0
2024-11-25,PEL-02,chargement,17.71,6662.4,75.9,0.253,0,0
2024-11-25,PEL-03,chargement,20.45,6242.5,85.4,0.285,0,0
2024-11-25,PEL-04,chargement,19.5,8146.2,199.5,0.665,0,0
2024-11-25,PEL-05,chargement,18.44,7396.3,33.0,0.11,0,0
2024-11-25,CAM-01,transport,20.07,6942.1,361.2,0.903,0,1
2024-11-25,CAM-02,transport,16.7,6084.5,16.7,0.042,0,0
2024-11-25,CAM-03,transport,16.2,6383.1,315.3,0.788,0,0
2024-11-25,CAM-04,transport,10.79,7168.4,60.9,0.152,0,0
2024-11-25,CAM-05,transport,17.55,7570.6,457.1,1.143,0,0
2024-11-25,CAM-06,transport,19.05,6654.4,223.0,0.557,0,0
2024-11-25,CAM-07,transport,18.57,7852.5,319.1,0.798,0,0
2024-11-25,CAM-08,transport,12.53,7475.6,87.3,0.218,0,0
2024-11-25,CAM-09,transport,21.08,8398.5,140.3,0.351,0,0
2024-11-25,CAM-10,transport,18.8,6751.6,468.0,1.17,0,0
2024-11-25,CAM-11,transport,13.61,6250.1,170.0,0.425,0,0
2024-11-25,CAM-12,transport,16.83,7986.9,246.4,0.616,0,0
2024-11-25,GEN-01,energie,23.38,8453.3,222.5,0.445,0,0
2024-11-25,GEN-02,energie,21.57,9040.8,524.3,1.049,0,0
2024-11-25,GEN-03,energie,23.0,8680.9,46.3,0.093,0,0
2024-11-26,FOR-01,forage,16.78,8116.0,37.0,0.148,0,0
2024-11-26,FOR-02,forage,24.0,6412.7,62.1,0.248,0,0
2024-11-26,FOR-03,forage,14.43,8434.7,268.0,1.072,0,1
2024-11-26,FOR-04,forage,12.83,6909.5,278.3,1.113,0,0
2024-11-26,PEL-01,chargement,24.0,5864.7,222.7,0.742,0,0
2024-11-26,PEL-02,chargement,20.16,6682.6,96.1,0.32,0,0
2024-11-26,PEL-03,chargement,18.26,6260.7,103.6,0.345,0,0
2024-11-26,PEL-04,chargement,15.52,8161.7,215.0,0.717,0,0
2024-11-26,PEL-05,chargement,17.41,7413.7,50.4,0.168,0,0
2024-11-26,CAM-01,transport,18.39,6960.5,379.6,0.949,0,1
2024-11-26,CAM-02,transport,19.96,6104.5,36.7,0.092,0,0
2024-11-26,CAM-03,transport,13.36,6396.5,328.7,0.822,0,0
2024-11-26,CAM-04,transport,19.24,7187.6,80.1,0.2,0,0
2024-11-26,CAM-05,transport,0.0,7570.6,0.0,0.0,0,0
2024-11-26,CAM-06,transport,13.62,6668.0,236.6,0.592,0,0
2024-11-26,CAM-07,transport,13.64,7866.1,332.8,0.832,0,0
2024-11-26,CAM-08,transport,18.22,7493.9,105.5,0.264,0,0
2024-11-26,CAM-09,transport,14.54,8413.1,154.8,0.387,0,0
2024-11-26,CAM-10,transport,0.0,6751.6,0.0,0.0,0,0
2024-11-26,CAM-11,transport,16.74,6266.8,186.7,0.467,0,0
2024-11-26,CAM-12,transport,12.55,7999.4,258.9,0.647,0,0
2024-11-26,GEN-01,energie,23.7,8477.0,246.2,0.492,0,0
2024-11-26,GEN-02,energie,19.96,9060.8,544.2,1.088,0,0
2024-11-26,GEN-03,energie,19.03,8699.9,65.3,0.131,0,0
2024-11-27,FOR-01,forage,15.92,8131.9,53.0,0.212,0,0
2024-11-27,FOR-02,forage,13.55,6426.2,75.6,0.303,0,0
2024-11-27,FOR-03,forage,12.03,8446.7,280.1,1.12,0,1
2024-11-27,FOR-04,forage,19.9,6929.4,298.2,1.193,0,0
2024-11-27,PEL-01,chargement,16.58,5881.3,239.3,0.798,0,0
2024-11-27,PEL-02,chargement,16.85,6699.4,112.9,0.376,0,0
2024-11-27,PEL-03,chargement,19.36,6280.1,123.0,0.41,0,0
2024-11-27,PEL-04,chargement,16.75,8178.4,231.8,0.773,0,0
2024-11-27,PEL-05,chargement,13.25,7427.0,63.7,0.212,0,0
2024-11-27,CAM-01,transport,0.0,6960.5,0.0,0.0,1,0
2024-11-27,CAM-02,transport,17.05,6121.5,53.7,0.134,0,0
2024-11-27,CAM-03,transport,13.67,6410.2,342.3,0.856,0,0
2024-11-27,CAM-04,transport,18.2,7205.8,98.3,0.246,0,0
2024-11-27,CAM-05,transport,22.91,7593.5,22.9,0.057,0,0
2024-11-27,CAM-06,transport,24.0,6692.0,260.6,0.652,0,0
2024-11-27,CAM-07,transport,15.05,7881.2,347.8,0.87,0,0
2024-11-27,CAM-08,transport,14.85,7508.7,120.3,0.301,0,0
2024-11-27,CAM-09,transport,15.52,8428.6,170.3,0.426,0,0
2024-11-27,CAM-10,transport,18.78,6770.4,18.8,0.047,0,0
2024-11-27,CAM-11,transport,21.69,6288.5,208.4,0.521,0,0
2024-11-27,CAM-12,transport,20.99,8020.4,279.9,0.7,0,0
2024-11-27,GEN-01,energie,24.0,8501.0,270.2,0.54,0,0
2024-11-27,GEN-02,energie,0.0,9060.8,0.0,0.0,0,0
2024-11-27,GEN-03,energie,20.38,8720.3,85.7,0.171,0,0
2024-11-28,FOR-01,forage,18.36,8150.3,71.3,0.285,0,0
2024-11-28,FOR-02,forage,20.38,6446.6,96.0,0.384,0,0
2024-11-28,FOR-03,forage,15.53,8462.2,295.6,1.182,0,1
2024-11-28,FOR-04,forage,0.0,6929.4,0.0,0.0,0,0
2024-11-28,PEL-01,chargement,18.02,5899.3,257.3,0.858,0,0
2024-11-28,PEL-02,chargement,20.45,6719.9,133.4,0.445,0,0
2024-11-28,PEL-03,chargement,23.05,6303.1,146.0,0.487,0,0
2024-11-28,PEL-04,chargement,20.39,8198.8,252.2,0.841,0,0
2024-11-28,PEL-05,chargement,15.72,7442.7,79.4,0.265,0,0
2024-11-28,CAM-01,transport,15.76,6976.3,15.8,0.039,0,0
2024-11-28,CAM-02,transport,18.08,6139.6,71.8,0.179,0,0
2024-11-28,CAM-03,transport,18.47,6428.7,360.8,0.902,0,0
2024-11-28,CAM-04,transport,11.94,7217.8,110.3,0.276,0,0
2024-11-28,CAM-05,transport,14.91,7608.4,37.8,0.095,0,0
2024-11-28,CAM-06,transport,16.95,6708.9,277.5,0.694,0,0
2024-11-28,CAM-07,transport,22.69,7903.9,370.5,0.926,0,0
2024-11-28,CAM-08,transport,18.21,7526.9,138.5,0.346,0,0
2024-11-28,CAM-09,transport,19.58,8448.2,189.9,0.475,0,0
2024-11-28,CAM-10,transport,16.23,6786.6,35.0,0.088,0,0
2024-11-28,CAM-11,transport,17.2,6305.7,225.6,0.564,0,1
2024-11-28,CAM-12,transport,17.11,8037.5,297.0,0.743,0,0
2024-11-28,GEN-01,energie,20.7,8521.7,290.9,0.582,0,0
2024-11-28,GEN-02,energie,23.08,9083.8,23.1,0.046,0,0
2024-11-28,GEN-03,energie,21.16,8741.5,106.8,0.214,0,0
2024-11-29,FOR-01,forage,12.99,8163.3,84.3,0.337,0,0
2024-11-29,FOR-02,forage,15.4,6462.0,111.4,0.446,0,0
2024-11-29,FOR-03,forage,11.42,8473.6,307.0,1.228,0,1
2024-11-29,FOR-04,forage,14.27,6943.6,14.3,0.057,0,0
2024-11-29,PEL-01,chargement,16.97,5916.3,274.3,0.914,0,0
2024-11-29,PEL-02,chargement,15.24,6735.1,148.6,0.495,0,0
2024-11-29,PEL-03,chargement,20.24,6323.4,166.3,0.554,0,0
2024-11-29,PEL-04,chargement,13.47,8212.3,265.6,0.885,0,0
2024-11-29,PEL-05,chargement,24.0,7466.7,103.4,0.345,0,0
2024-11-29,CAM-01,transport,13.14,6989.4,28.9,0.072,0,0
2024-11-29,CAM-02,transport,24.0,6163.6,95.8,0.239,0,0
2024-11-29,CAM-03,transport,18.96,6447.6,379.8,0.949,0,0
2024-11-29,CAM-04,transport,16.05,7233.8,126.3,0.316,0,0
2024-11-29,CAM-05,transport,12.09,7620.5,49.9,0.125,0,0
2024-11-29,CAM-06,transport,14.05,6723.0,291.6,0.729,0,0
2024-11-29,CAM-07,transport,19.25,7923.1,389.8,0.974,0,0
2024-11-29,CAM-08,transport,23.28,7550.2,161.8,0.405,0,0
2024-11-29,CAM-09,transport,16.76,8464.9,206.7,0.517,0,0
2024-11-29,CAM-10,transport,18.59,6805.2,53.6,0.134,0,0
2024-11-29,CAM-11,transport,17.79,6323.5,243.4,0.608,0,1
2024-11-29,CAM-12,transport,17.62,8055.1,314.6,0.787,0,0
2024-11-29,GEN-01,energie,22.77,8544.4,313.7,0.627,0,0
2024-11-29,GEN-02,energie,21.54,9105.4,44.6,0.089,0,0
2024-11-29,GEN-03,energie,20.45,8761.9,127.3,0.255,0,0
2024-11-30,FOR-01,forage,15.66,8178.9,100.0,0.4,0,0
2024-11-30,FOR-02,forage,17.17,6479.2,128.6,0.514,0,0
2024-11-30,FOR-03,forage,17.77,8491.4,324.8,1.299,0,1
2024-11-30,FOR-04,forage,16.5,6960.1,30.8,0.123,0,0
2024-11-30,PEL-01,chargement,19.89,5936.1,294.2,0.981,0,0
2024-11-30,PEL-02,chargement,18.76,6753.9,167.4,0.558,0,0
2024-11-30,PEL-03,chargement,24.0,6347.4,190.3,0.634,0,0
2024-11-30,PEL-04,chargement,17.35,8229.6,283.0,0.943,0,0
2024-11-30,PEL-05,chargement,13.68,7480.4,117.1,0.39,0,0
2024-11-30,CAM-01,transport,17.36,7006.8,46.3,0.116,0,0
2024-11-30,CAM-02,transport,15.16,6178.7,110.9,0.277,0,0
2024-11-30,CAM-03,transport,20.6,6468.2,400.4,1.001,0,0
2024-11-30,CAM-04,transport,21.66,7255.5,148.0,0.37,0,0
2024-11-30,CAM-05,transport,21.37,7641.9,71.3,0.178,0,0
2024-11-30,CAM-06,transport,15.4,6738.4,307.0,0.767,0,0
2024-11-30,CAM-07,transport,17.19,7940.3,406.9,1.017,0,0
2024-11-30,CAM-08,transport,21.66,7571.9,183.5,0.459,0,0
2024-11-30,CAM-09,transport,17.96,8482.9,224.6,0.562,0,0
2024-11-30,CAM-10,transport,20.05,6825.3,73.6,0.184,0,0
2024-11-30,CAM-11,transport,18.16,6341.7,261.5,0.654,0,1
2024-11-30,CAM-12,transport,19.29,8074.4,333.9,0.835,0,0
2024-11-30,GEN-01,energie,21.41,8565.8,335.1,0.67,0,1
2024-11-30,GEN-02,energie,24.0,9129.4,68.6,0.137,0,0
2024-11-30,GEN-03,energie,20.86,8782.8,148.2,0.296,0,0
2024-12-01,FOR-01,forage,21.19,8200.1,121.2,0.485,0,0
2024-12-01,FOR-02,forage,19.24,6498.4,147.8,0.591,0,0
2024-12-01,FOR-03,forage,19.46,8510.9,344.2,1.377,0,1
2024-12-01,FOR-04,forage,18.87,6979.0,49.6,0.199,0,0
2024-12-01,PEL-01,chargement,22.66,5958.8,316.8,1.056,0,0
2024-12-01,PEL-02,chargement,17.46,6771.3,184.8,0.616,0,0
2024-12-01,PEL-03,chargement,15.42,6362.8,205.7,0.686,0,0
2024-12-01,PEL-04,chargement,16.88,8246.5,299.9,1.0,0,0
2024-12-01,PEL-05,chargement,18.57,7499.0,135.6,0.452,0,0
2024-12-01,CAM-01,transport,16.98,7023.8,63.2,0.158,0,0
2024-12-01,CAM-02,transport,19.19,6197.9,130.1,0.325,0,0
2024-12-01,CAM-03,transport,0.0,6468.2,0.0,0.0,0,0
2024-12-01,CAM-04,transport,14.46,7269.9,162.4,0.406,0,0
2024-12-01,CAM-05,transport,13.35,7655.2,84.6,0.212,0,0
2024-12-01,CAM-06,transport,17.98,6756.4,325.0,0.812,0,0
2024-12-01,CAM-07,transport,16.96,7957.3,423.9,1.06,0,0
2024-12-01,CAM-08,transport,17.98,7589.8,201.5,0.504,0,0
2024-12-01,CAM-09,transport,16.92,8499.8,241.5,0.604,0,0
2024-12-01,CAM-10,transport,15.79,6841.1,89.4,0.224,0,0
2024-12-01,CAM-11,transport,15.72,6357.4,277.3,0.693,0,1
2024-12-01,CAM-12,transport,17.47,8091.9,351.4,0.879,0,0
2024-12-01,GEN-01,energie,23.56,8589.4,358.6,0.717,0,1
2024-12-01,GEN-02,energie,22.36,9151.8,91.0,0.182,0,0
2024-12-01,GEN-03,energie,20.74,8803.5,168.9,0.338,0,0
2024-12-02,FOR-01,forage,11.84,8212.0,133.0,0.532,0,0
2024-12-02,FOR-02,forage,22.86,6521.3,170.7,0.683,0,0
2024-12-02,FOR-03,forage,24.0,8534.9,368.2,1.473,0,1
2024-12-02,FOR-04,forage,12.63,6991.6,62.3,0.249,0,0
2024-12-02,PEL-01,chargement,17.02,5975.8,333.9,1.113,0,0
2024-12-02,PEL-02,chargement,21.15,6792.5,206.0,0.687,0,1
2024-12-02,PEL-03,chargement,16.24,6379.0,221.9,0.74,0,0
2024-12-02,PEL-04,chargement,22.86,8269.4,322.7,1.076,0,0
2024-12-02,PEL-05,chargement,15.7,7514.7,151.3,0.504,0,0
2024-12-02,CAM-01,transport,16.86,7040.6,80.1,0.2,0,0
2024-12-02,CAM-02,transport,14.67,6212.6,144.8,0.362,0,0
2024-12-02,CAM-03,transport,15.1,6483.3,15.1,0.038,0,0
2024-12-02,CAM-04,transport,21.61,7291.6,184.0,0.46,0,0
2024-12-02,CAM-05,transport,19.05,7674.3,103.7,0.259,0,0
2024-12-02,CAM-06,transport,15.09,6771.5,340.1,0.85,0,0
2024-12-02,CAM-07,transport,0.0,7957.3,0.0,0.0,0,0
2024-12-02,CAM-08,transport,18.02,7607.9,219.5,0.549,0,0
2024-12-02,CAM-09,transport,20.2,8520.0,261.7,0.654,0,0
2024-12-02,CAM-10,transport,24.0,6865.1,113.4,0.284,0,0
2024-12-02,CAM-11,transport,18.0,6375.4,295.3,0.738,0,1
2024-12-02,CAM-12,transport,18.67,8110.6,370.1,0.925,0,0
2024-12-02,GEN-01,energie,21.03,8610.4,379.6,0.759,0,1
2024-12-02,GEN-02,energie,23.37,9175.1,114.4,0.229,0,0
2024-12-02,GEN-03,energie,19.36,8822.9,188.3,0.377,0,0
2024-12-03,FOR-01,forage,15.42,8227.4,148.4,0.594,0,0
2024-12-03,FOR-02,forage,13.4,6534.7,184.1,0.736,0,0
2024-12-03,FOR-03,forage,0.0,8534.9,0.0,0.0,1,0
